nm,phyto_mixA,Cryptophyta_L,Cryptophyta_H,Diatoms,Dinoflagellates,Green_algae
647,0.0104,0.011261707999999997,0.008572800000000002,0.01085806,0.014853,0.011059
648,0.0105,0.011381839999999999,0.008720999999999998,0.01102652,0.014910999999999999,0.011410999999999998
649,0.0107,0.011526957,0.008892,0.011225299999999999,0.014987,0.011774
650,0.0109,0.01169924,0.009108599999999998,0.011456296,0.015083,0.012133
651,0.011099999999999999,0.011900775999999998,0.009347999999999999,0.011721213999999997,0.015197999999999998,0.012471
652,0.0113,0.012133989999999999,0.009633,0.012022015,0.015336,0.012773
653,0.0115,0.012401552,0.0099522,0.012360797999999997,0.015496999999999999,0.013028
654,0.0118,0.012705716999999998,0.010317,0.012739113,0.015685,0.013230000000000002
655,0.0121,0.013049569000000002,0.010716,0.013159109,0.0159,0.013385000000000001
656,0.0123,0.013436210000000002,0.011160599999999998,0.013622823000000001,0.016144,0.013505000000000001
657,0.0127,0.013868459,0.0116508,0.014131504,0.016422,0.013609000000000001
658,0.013000000000000001,0.014349250000000001,0.0121866,0.014686179,0.016731,0.013718
659,0.0134,0.014881854,0.0127566,0.015287559000000001,0.01708,0.013852000000000001
660,0.013800000000000002,0.015469071999999999,0.013372200000000002,0.015935406000000003,0.017465000000000005,0.01403
661,0.0143,0.016112539999999998,0.0140334,0.016627446,0.01789,0.014268
662,0.0148,0.016813836,0.014706,0.017360408000000004,0.018358000000000006,0.014574000000000002
663,0.015399999999999999,0.017573883,0.015401399999999997,0.018129552,0.018864000000000002,0.014957999999999999
664,0.0159,0.018392040000000002,0.0161082,0.018927768,0.019416,0.015422999999999997
665,0.0166,0.01926436,0.0168036,0.019743521999999996,0.020001,0.015969
666,0.0172,0.020184808,0.017464800000000003,0.020563226,0.020623,0.016594
667,0.0178,0.021145112,0.018069000000000002,0.021370764000000004,0.021272,0.017291
668,0.018400000000000003,0.022131736,0.0186048,0.022146227999999994,0.021932,0.018049
669,0.0191,0.023127196,0.019049399999999998,0.022867024,0.022601,0.018851000000000003
670,0.0196,0.024108932000000003,0.0193572,0.023509294,0.023245999999999996,0.019675
671,0.0201,0.025050060000000002,0.019539599999999997,0.024049021999999996,0.02386,0.020491000000000002
672,0.0205,0.02591956,0.0195624,0.024463614000000005,0.024413,0.021264
673,0.0208,0.026683968000000002,0.0194484,0.02473411,0.024876,0.021954000000000005
674,0.021,0.027309632,0.0191748,0.024846921999999997,0.025231,0.02252
675,0.0211,0.02776666,0.018775800000000002,0.024795730000000002,0.025457000000000004,0.022921
676,0.021,0.028030988,0.0182628,0.024581324000000005,0.025538,0.023126999999999998
677,0.0208,0.028086072,0.0176472,0.024211446,0.025469000000000002,0.023115999999999998
678,0.0204,0.027927212,0.0169632,0.02370158,0.025253,0.022883999999999998
679,0.02,0.027560424000000004,0.016233599999999997,0.023070686,0.024898999999999998,0.022439999999999998
680,0.0194,0.027001688,0.015481199999999999,0.022340884,0.024423,0.021807
681,0.0188,0.026276196,0.014717399999999999,0.021536821999999997,0.023851999999999998,0.021019
682,0.0181,0.025414404000000005,0.0139536,0.020681094000000004,0.023198999999999997,0.020115
683,0.017300000000000003,0.02444846,0.013212600000000001,0.019794871999999998,0.022504,0.019131999999999996
684,0.0166,0.023411076000000003,0.0124944,0.018896958000000002,0.021772,0.018109
685,0.015799999999999998,0.022332707999999996,0.011810399999999999,0.018003310000000005,0.021032,0.017075000000000003
686,0.015099999999999999,0.0212393,0.011160599999999998,0.01712641,0.020300000000000002,0.016056
687,0.0144,0.020152096,0.010545,0.016274948,0.019578,0.015068999999999999
688,0.0137,0.01908764,0.009963599999999998,0.015455891999999999,0.018891,0.014127999999999998
689,0.013000000000000001,0.018059581,0.009427799999999998,0.014674471,0.018227,0.013239000000000003
690,0.0124,0.017075702,0.0089262,0.013932803000000002,0.017602,0.012407999999999999
691,0.0118,0.016141492,0.008458799999999999,0.013232121000000001,0.017013,0.011634
692,0.0113,0.015260485999999998,0.008025599999999999,0.012572929000000002,0.016458000000000004,0.010919
693,0.0108,0.014433926,0.0076266,0.011954753999999998,0.015946,0.010259
694,0.0103,0.013661000999999999,0.0072504,0.011376063,0.015460999999999997,0.009650999999999998
695,0.009899999999999999,0.012939626000000001,0.0069084,0.010834724,0.015014999999999999,0.009092999999999999
696,0.0095,0.012267884,0.006589200000000001,0.010329013,0.014598,0.008579000000000002
697,0.009099999999999999,0.011643385,0.0062927999999999994,0.0098570354,0.01421,0.008107999999999999
698,0.0088,0.011063179999999997,0.0060078,0.009416578799999999,0.013852000000000001,0.0076749999999999995
699,0.0084,0.010524278,0.005757,0.009005510199999999,0.013514000000000002,0.0072759999999999995
700,0.0081,0.010023764999999999,0.005506199999999999,0.008621822999999999,0.013204000000000002,0.0069099999999999995
701,0.007914000000000001,0.009558747199999997,0.0052896,0.0082635264,0.012912999999999999,0.006572000000000001
702,0.007724,0.009126535199999999,0.005073,0.007928771799999998,0.012641,0.00626
703,0.007529999999999999,0.008724516,0.0048792,0.007615742199999999,0.012389,0.005973
704,0.007332,0.0083502644,0.004696799999999999,0.007322826,0.012150999999999999,0.005707
705,0.00713,0.0080015996,0.0045258,0.0070485222,0.01193,0.0054600000000000004
706,0.006926,0.007676547599999999,0.0043662,0.0067915193999999995,0.011721999999999998,0.0052309999999999995
707,0.006719,0.007373115600000001,0.0042179999999999995,0.006550411400000001,0.011526,0.005019
708,0.006509000000000001,0.007089461200000001,0.0040812,0.0063239026,0.011342999999999999,0.004821000000000001
709,0.006297,0.006823948800000001,0.0039444,0.0061109186,0.011168999999999998,0.004637
710,0.006084,0.006575281200000001,0.003819,0.005910527199999999,0.011006,0.004465
711,0.005869000000000001,0.006342161200000001,0.003705,0.0057218278,0.010851,0.004305
712,0.005653,0.0061231036000000015,0.003591,0.0055437460000000004,0.010705,0.004154
713,0.005437,0.005917074399999999,0.0034884000000000004,0.0053755866,0.010567,0.004013
714,0.00522,0.0057233404000000005,0.0033858,0.005216812399999999,0.010434,0.0038810000000000003
715,0.005002,0.005540829999999999,0.0032946,0.005066665,0.01031,0.0037560000000000002
716,0.004786,0.0053686032000000005,0.0032034,0.0049244176,0.010190999999999999,0.003639
717,0.00457,0.005205870399999999,0.0031122,0.0047895488000000005,0.010078,0.003529
718,0.004353999999999999,0.0050520112,0.0030323999999999998,0.0046616004,0.00997,0.003425
719,0.004141000000000001,0.0049064239999999995,0.002964,0.004540098400000001,0.009864999999999999,0.003327
720,0.003928,0.004768488400000001,0.0028842000000000004,0.0044246162,0.009767999999999997,0.0032340000000000003
721,0.0037180000000000004,0.004637659199999999,0.0028158,0.0043147587999999995,0.009672,0.003146
722,0.00351,0.004513466400000001,0.0027474,0.004210162799999999,0.009582,0.003062
723,0.0033049999999999998,0.00439544,0.0026903999999999995,0.0041104489999999995,0.009493999999999999,0.002983
724,0.003103,0.0042831100000000006,0.0026219999999999998,0.004015269799999999,0.009409999999999998,0.002908
725,0.002904,0.0041761192,0.002565,0.003924403999999999,0.00933,0.002836
726,0.002709,0.0040741856,0.0025193999999999998,0.0038375672,0.009250999999999999,0.0027680000000000005
727,0.002517,0.003976933199999999,0.0024624,0.0037545224000000003,0.009177,0.002703
728,0.00233,0.0038840800000000003,0.0024168,0.0036750325999999997,0.009104,0.002641
729,0.002148,0.003795344,0.0023598,0.0035988766,0.009034,0.002582
730,0.001971,0.0037104807999999998,0.0023142,0.0035258964,0.008967,0.002525
731,0.001799,0.0036292648,0.0022686000000000004,0.0034558708,0.008901,0.0024710000000000005
732,0.001633,0.0035514516000000004,0.002223,0.003388626,0.008838,0.002419
733,0.001473,0.0034768344000000004,0.0021888000000000003,0.0033240198,0.008776,0.00237
734,0.0013189999999999999,0.0034053004,0.0021432,0.0032619416000000006,0.008716999999999999,0.002322
735,0.001172,0.0033366052,0.0021089999999999998,0.0032022334,0.008659,0.0022770000000000004
736,0.0010320000000000001,0.0032705796000000007,0.0020748000000000003,0.0031446898,0.008603,0.002233
737,8.990000000000001e-4,0.003207092,0.0020406,0.0030892792000000004,0.008548,0.002191
738,7.74e-4,0.0031460107999999997,0.0020063999999999998,0.0030358909999999998,0.008494999999999999,0.00215
739,6.569999999999999e-4,0.0030872232000000006,0.0019722,0.002984383,0.008442999999999999,0.002111
740,5.49e-4,0.0030305976,0.001938,0.0029346604,0.008393,0.0020740000000000003
741,4.49e-4,0.0029760024,0.0019038,0.0028866442000000003,0.008343,0.0020380000000000003
742,3.59e-4,0.0029233247999999996,0.0018809999999999999,0.0028402554000000004,0.008296000000000001,0.002003
743,2.77e-4,0.0028724707999999996,0.0018468,0.0027953991999999997,0.008248,0.001969
744,2.0600000000000002e-4,0.0028234027999999994,0.001824,0.0027520282,0.008203,0.0019370000000000001
745,1.44e-4,0.0027760080000000004,0.0017898,0.0027100792000000003,0.008157999999999999,0.001905
746,9.320000000000006e-5,0.0027301736000000004,0.0017670000000000001,0.0026694416,0.008114,0.001875
747,5.300000000000003e-5,0.0026858244,0.0017442000000000002,0.002630068,0.008072000000000001,0.001846
748,2.3800000000000013e-5,0.002642922799999999,0.0017214,0.0025918952,0.008029,0.001817
749,6.0000000000000035e-6,0.0026013936000000002,0.0016871999999999998,0.0025549074,0.007989000000000001,0.0017900000000000001
750,0,0.0025611428,0.0016644,0.0025190098,0.007949000000000001,0.001763
751,0,0.0025221704,0.0016415999999999998,0.0024841708000000002,0.007909000000000001,0.0017370000000000003
752,0,0.002484363600000001,0.0016187999999999999,0.0024503746000000006,0.007871,0.0017130000000000001
753,0,0.0024476848,0.0016074,0.0024175106000000005,0.007833,0.0016879999999999998
754,0,0.0024120776,0.0015846,0.0023855788,0.007796,0.0016649999999999998
755,0,0.0023775232000000004,0.0015618,0.0023545318,0.00776,0.001642
756,0,0.0023440028,0.001539,0.0023243538,0.007724,0.00162
757,0,0.0023113848,0.0015276,0.0022949816,0.0076890000000000005,0.001598
758,0,0.002279688,0.0015048000000000001,0.0022663836000000005,0.007653999999999999,0.001577
759,0,0.0022488560000000005,0.001482,0.0022385440000000007,0.007621,0.001557
760,0,0.0022188700000000004,0.0014705999999999999,0.0022114154,0.007587,0.0015370000000000002
761,0,0.0021896923999999997,0.0014478000000000002,0.002184982,0.007553999999999999,0.001518
762,0,0.0021612668,0.0014364,0.0021592122,0.007523,0.001499
763,0,0.0021335744,0.0014135999999999999,0.0021340902,0.007491,0.001481
764,0,0.0021066151999999997,0.0014022,0.0021095844,0.0074600000000000005,0.0014629999999999999
765,0,0.0020803704000000004,0.0013908,0.002085679,0.007429000000000001,0.001446
766,0,0.0020547648000000004,0.0013679999999999999,0.0020623424,0.007399,0.001429
767,0,0.0020297984000000003,0.0013565999999999997,0.0020395588,0.0073690000000000005,0.001412
768,0,0.0020054336,0.0013452,0.0020173124,0.007339,0.0013959999999999999
769,0,0.0019816516000000003,0.0013224,0.0019955716,0.007311,0.0013809999999999998
770,0,0.0019584524,0.0013109999999999999,0.0019743206,0.007282,0.001365
771,0,0.0019357983999999998,0.0012996,0.0019535436000000005,0.007253999999999999,0.0013499999999999999
772,0,0.0019136708,0.0012882,0.0019332248000000002,0.007226,0.001336
773,0,0.0018920508,0.0012768,0.0019133642000000001,0.0071990000000000005,0.001321
774,0,0.0018709196,0.0012654,0.0018939302000000001,0.007172,0.001307
775,0,0.0018502603,0.0012426000000000002,0.001874907,0.007145,0.0012940000000000002
776,0,0.0018300672000000002,0.0012312,0.0018562945999999996,0.007119,0.00128
777,0,0.0018103233999999999,0.0012198,0.0018380772,0.007093,0.0012670000000000001
778,0,0.0017910121,0.0012084,0.001820239,0.0070680000000000005,0.001255
779,0,0.0017721124,0.0011970000000000001,0.0018027483999999998,0.007043000000000001,0.0012420000000000003
780,0,0.0017536095,0.0011856,0.0017856054,0.007018,0.0012300000000000002
781,0,0.0017354957000000001,0.0011742,0.00176881,0.006993,0.0012180000000000001
782,0,0.001717771,0.0011628,0.001752378,0.006969,0.001206
783,0,0.0017004092000000002,0.0011628,0.0017362462000000002,0.006945,0.001195
784,0,0.0016833951999999997,0.0011514,0.0017204304000000001,0.006921,0.001183
785,0,0.0016667214999999997,0.0011400000000000002,0.0017048990000000002,0.006897,0.001172
786,0,0.0016503805999999997,0.0011286,0.0016896677999999998,0.006874,0.001162
787,0,0.001634363,0.0011172,0.001674721,0.006851,0.001151
788,0,0.0016186592999999998,0.0011058,0.0016600585999999996,0.006828000000000001,0.0011400000000000002
789,0,0.0016032583999999995,0.0010944000000000001,0.001645649,0.006806,0.0011300000000000001
790,0,0.0015881526,0.001083,0.0016315079999999998,0.006784,0.0011200000000000001
791,0,0.0015733306,0.001083,0.0016176355999999999,0.006762000000000001,0.00111
792,0,0.0015587831999999999,0.0010715999999999998,0.0016040002,0.00674,0.001101
793,0,0.0015445102000000003,0.0010601999999999999,0.0015906018,0.006719,0.001091
794,0,0.0015305024000000001,0.0010488000000000001,0.0015774372000000002,0.006698,0.001082
795,0,0.001516752,0.0010488000000000001,0.0015645002000000002,0.006676,0.001073
796,0,0.0015032479999999998,0.0010374000000000002,0.0015517843999999998,0.006656,0.001064
797,0,0.0014899808,0.001026,0.0015392817999999998,0.006634999999999999,0.001055
798,0,0.0014769468,0.0010146,0.0015269878,0.006614999999999999,0.001046
799,0,0.0014641421000000001,0.0010146,0.0015148977,0.006595,0.001038
800,0,0.001451563,0.0010031999999999999,0.0015030066,0.006574,0.00103
801,0,0.0014392002,9.918e-4,0.0014913113999999996,0.006555,0.001021
802,0,0.0014270516,9.918e-4,0.0014798059,0.006535,0.001013
803,0,0.0014151061000000002,9.804e-4,0.0014684835999999998,0.0065190000000000005,0.001005
804,0,0.0014033598,9.69e-4,0.0014573367,0.006543000000000001,9.97e-4
805,0,0.0013918053999999998,9.69e-4,0.0014463652,NA,9.9e-4
806,0,0.0013804426,9.576e-4,0.0014355643000000004,NA,9.82e-4
807,0,0.0013692659999999998,9.576e-4,0.0014249325000000002,NA,9.75e-4
808,0,0.0013582717999999997,9.462e-4,0.0014144618000000002,NA,9.67e-4
809,0,0.0013474543000000002,9.348e-4,0.0014041492000000002,NA,9.6e-4
810,0,0.0013368022,9.348e-4,0.0013939882,NA,9.53e-4
811,0,0.0013263173999999997,9.234e-4,0.0013839757,NA,9.46e-4
812,0,0.0013160037999999999,9.234e-4,0.0013741165,NA,9.39e-4
813,0,0.0013058499,9.12e-4,0.0013644043000000002,NA,9.32e-4
814,0,0.0012958426000000002,9.006e-4,0.0013548231,NA,9.260000000000001e-4
815,0,0.0012859877000000002,9.006e-4,0.0013453779000000001,NA,9.19e-4
816,0,0.001276317,8.892e-4,0.0013361017,NA,9.13e-4
817,0,0.0012668042000000001,8.892e-4,0.0013269662000000002,NA,9.06e-4
818,0,NA,NA,NA,NA,NA
819,0,NA,NA,NA,NA,NA
820,0,NA,NA,NA,NA,NA
821,0,NA,NA,NA,NA,NA
822,0,NA,NA,NA,NA,NA
823,0,NA,NA,NA,NA,NA
824,0,NA,NA,NA,NA,NA
825,0,NA,NA,NA,NA,NA
826,0,NA,NA,NA,NA,NA
827,0,NA,NA,NA,NA,NA
828,0,NA,NA,NA,NA,NA
829,0,NA,NA,NA,NA,NA
830,0,NA,NA,NA,NA,NA
831,0,NA,NA,NA,NA,NA
832,0,NA,NA,NA,NA,NA
833,0,NA,NA,NA,NA,NA
834,0,NA,NA,NA,NA,NA
835,0,NA,NA,NA,NA,NA
836,0,NA,NA,NA,NA,NA
837,0,NA,NA,NA,NA,NA
838,0,NA,NA,NA,NA,NA
839,0,NA,NA,NA,NA,NA
840,0,NA,NA,NA,NA,NA
841,0,NA,NA,NA,NA,NA
842,0,NA,NA,NA,NA,NA
843,0,NA,NA,NA,NA,NA
844,0,NA,NA,NA,NA,NA
845,0,NA,NA,NA,NA,NA
846,0,NA,NA,NA,NA,NA
847,0,NA,NA,NA,NA,NA
848,0,NA,NA,NA,NA,NA
849,0,NA,NA,NA,NA,NA
850,0,NA,NA,NA,NA,NA
851,0,NA,NA,NA,NA,NA
852,0,NA,NA,NA,NA,NA
853,0,NA,NA,NA,NA,NA
854,0,NA,NA,NA,NA,NA
855,0,NA,NA,NA,NA,NA
856,0,NA,NA,NA,NA,NA
857,0,NA,NA,NA,NA,NA
858,0,NA,NA,NA,NA,NA
859,0,NA,NA,NA,NA,NA
860,0,NA,NA,NA,NA,NA
861,0,NA,NA,NA,NA,NA
862,0,NA,NA,NA,NA,NA
863,0,NA,NA,NA,NA,NA
864,0,NA,NA,NA,NA,NA
865,0,NA,NA,NA,NA,NA
866,0,NA,NA,NA,NA,NA
867,0,NA,NA,NA,NA,NA
868,0,NA,NA,NA,NA,NA
869,0,NA,NA,NA,NA,NA
870,0,NA,NA,NA,NA,NA
871,0,NA,NA,NA,NA,NA
872,0,NA,NA,NA,NA,NA
873,0,NA,NA,NA,NA,NA
874,0,NA,NA,NA,NA,NA
875,0,NA,NA,NA,NA,NA
876,0,NA,NA,NA,NA,NA
877,0,NA,NA,NA,NA,NA
878,0,NA,NA,NA,NA,NA
879,0,NA,NA,NA,NA,NA
880,0,NA,NA,NA,NA,NA
881,0,NA,NA,NA,NA,NA
882,0,NA,NA,NA,NA,NA
883,0,NA,NA,NA,NA,NA
884,0,NA,NA,NA,NA,NA
885,0,NA,NA,NA,NA,NA
886,0,NA,NA,NA,NA,NA
887,0,NA,NA,NA,NA,NA
888,0,NA,NA,NA,NA,NA
889,0,NA,NA,NA,NA,NA
890,0,NA,NA,NA,NA,NA
891,0,NA,NA,NA,NA,NA
892,0,NA,NA,NA,NA,NA
893,0,NA,NA,NA,NA,NA
894,0,NA,NA,NA,NA,NA
895,0,NA,NA,NA,NA,NA
896,0,NA,NA,NA,NA,NA
897,0,NA,NA,NA,NA,NA
898,0,NA,NA,NA,NA,NA
899,0,NA,NA,NA,NA,NA
900,0,NA,NA,NA,NA,NA
901,0,NA,NA,NA,NA,NA
902,0,NA,NA,NA,NA,NA
903,0,NA,NA,NA,NA,NA
904,0,NA,NA,NA,NA,NA
905,0,NA,NA,NA,NA,NA
906,0,NA,NA,NA,NA,NA
907,0,NA,NA,NA,NA,NA
908,0,NA,NA,NA,NA,NA
909,0,NA,NA,NA,NA,NA
910,0,NA,NA,NA,NA,NA
911,0,NA,NA,NA,NA,NA
912,0,NA,NA,NA,NA,NA
913,0,NA,NA,NA,NA,NA
914,0,NA,NA,NA,NA,NA
915,0,NA,NA,NA,NA,NA
916,0,NA,NA,NA,NA,NA
917,0,NA,NA,NA,NA,NA
918,0,NA,NA,NA,NA,NA
919,0,NA,NA,NA,NA,NA
920,0,NA,NA,NA,NA,NA
921,0,NA,NA,NA,NA,NA
922,0,NA,NA,NA,NA,NA
923,0,NA,NA,NA,NA,NA
924,0,NA,NA,NA,NA,NA
925,0,NA,NA,NA,NA,NA
926,0,NA,NA,NA,NA,NA
927,0,NA,NA,NA,NA,NA
928,0,NA,NA,NA,NA,NA
929,0,NA,NA,NA,NA,NA
930,0,NA,NA,NA,NA,NA
931,0,NA,NA,NA,NA,NA
932,0,NA,NA,NA,NA,NA
933,0,NA,NA,NA,NA,NA
934,0,NA,NA,NA,NA,NA
935,0,NA,NA,NA,NA,NA
936,0,NA,NA,NA,NA,NA
937,0,NA,NA,NA,NA,NA
938,0,NA,NA,NA,NA,NA
939,0,NA,NA,NA,NA,NA
940,0,NA,NA,NA,NA,NA
941,0,NA,NA,NA,NA,NA
942,0,NA,NA,NA,NA,NA
943,0,NA,NA,NA,NA,NA
944,0,NA,NA,NA,NA,NA
945,0,NA,NA,NA,NA,NA
946,0,NA,NA,NA,NA,NA
947,0,NA,NA,NA,NA,NA
948,0,NA,NA,NA,NA,NA
949,0,NA,NA,NA,NA,NA
950,0,NA,NA,NA,NA,NA
951,0,NA,NA,NA,NA,NA
952,0,NA,NA,NA,NA,NA
953,0,NA,NA,NA,NA,NA
954,0,NA,NA,NA,NA,NA
955,0,NA,NA,NA,NA,NA
956,0,NA,NA,NA,NA,NA
957,0,NA,NA,NA,NA,NA
958,0,NA,NA,NA,NA,NA
959,0,NA,NA,NA,NA,NA
960,0,NA,NA,NA,NA,NA
961,0,NA,NA,NA,NA,NA
962,0,NA,NA,NA,NA,NA
963,0,NA,NA,NA,NA,NA
964,0,NA,NA,NA,NA,NA
965,0,NA,NA,NA,NA,NA
966,0,NA,NA,NA,NA,NA
967,0,NA,NA,NA,NA,NA
968,0,NA,NA,NA,NA,NA
969,0,NA,NA,NA,NA,NA
970,0,NA,NA,NA,NA,NA
971,0,NA,NA,NA,NA,NA
972,0,NA,NA,NA,NA,NA
973,0,NA,NA,NA,NA,NA
974,0,NA,NA,NA,NA,NA
975,0,NA,NA,NA,NA,NA
976,0,NA,NA,NA,NA,NA
977,0,NA,NA,NA,NA,NA
978,0,NA,NA,NA,NA,NA
979,0,NA,NA,NA,NA,NA
980,0,NA,NA,NA,NA,NA
981,0,NA,NA,NA,NA,NA
982,0,NA,NA,NA,NA,NA
983,0,NA,NA,NA,NA,NA
984,0,NA,NA,NA,NA,NA
985,0,NA,NA,NA,NA,NA
986,0,NA,NA,NA,NA,NA
987,0,NA,NA,NA,NA,NA
988,0,NA,NA,NA,NA,NA
989,0,NA,NA,NA,NA,NA
990,0,NA,NA,NA,NA,NA
991,0,NA,NA,NA,NA,NA
992,0,NA,NA,NA,NA,NA
993,0,NA,NA,NA,NA,NA
994,0,NA,NA,NA,NA,NA
995,0,NA,NA,NA,NA,NA
996,0,NA,NA,NA,NA,NA
997,0,NA,NA,NA,NA,NA
998,0,NA,NA,NA,NA,NA
999,0,NA,NA,NA,NA,NA
1000,0,NA,NA,NA,NA,NA
1001,0,NA,NA,NA,NA,NA
1002,0,NA,NA,NA,NA,NA
1003,0,NA,NA,NA,NA,NA
1004,0,NA,NA,NA,NA,NA
1005,0,NA,NA,NA,NA,NA
1006,0,NA,NA,NA,NA,NA
1007,0,NA,NA,NA,NA,NA
1008,0,NA,NA,NA,NA,NA
1009,0,NA,NA,NA,NA,NA
1010,0,NA,NA,NA,NA,NA
1011,0,NA,NA,NA,NA,NA
1012,0,NA,NA,NA,NA,NA
1013,0,NA,NA,NA,NA,NA
1014,0,NA,NA,NA,NA,NA
1015,0,NA,NA,NA,NA,NA
1016,0,NA,NA,NA,NA,NA
1017,0,NA,NA,NA,NA,NA
1018,0,NA,NA,NA,NA,NA
1019,0,NA,NA,NA,NA,NA
1020,0,NA,NA,NA,NA,NA
1021,0,NA,NA,NA,NA,NA
1022,0,NA,NA,NA,NA,NA
1023,0,NA,NA,NA,NA,NA
1024,0,NA,NA,NA,NA,NA
1025,0,NA,NA,NA,NA,NA
1026,0,NA,NA,NA,NA,NA
1027,0,NA,NA,NA,NA,NA
1028,0,NA,NA,NA,NA,NA
1029,0,NA,NA,NA,NA,NA
1030,0,NA,NA,NA,NA,NA
1031,0,NA,NA,NA,NA,NA
1032,0,NA,NA,NA,NA,NA
1033,0,NA,NA,NA,NA,NA
1034,0,NA,NA,NA,NA,NA
1035,0,NA,NA,NA,NA,NA
1036,0,NA,NA,NA,NA,NA
1037,0,NA,NA,NA,NA,NA
1038,0,NA,NA,NA,NA,NA
1039,0,NA,NA,NA,NA,NA
1040,0,NA,NA,NA,NA,NA
1041,0,NA,NA,NA,NA,NA
1042,0,NA,NA,NA,NA,NA
1043,0,NA,NA,NA,NA,NA
1044,0,NA,NA,NA,NA,NA
1045,0,NA,NA,NA,NA,NA
1046,0,NA,NA,NA,NA,NA
1047,0,NA,NA,NA,NA,NA
1048,0,NA,NA,NA,NA,NA
1049,0,NA,NA,NA,NA,NA
1050,0,NA,NA,NA,NA,NA
1051,0,NA,NA,NA,NA,NA
1052,0,NA,NA,NA,NA,NA
1053,0,NA,NA,NA,NA,NA
1054,0,NA,NA,NA,NA,NA
1055,0,NA,NA,NA,NA,NA
1056,0,NA,NA,NA,NA,NA
1057,0,NA,NA,NA,NA,NA
1058,0,NA,NA,NA,NA,NA
1059,0,NA,NA,NA,NA,NA
1060,0,NA,NA,NA,NA,NA
1061,0,NA,NA,NA,NA,NA
1062,0,NA,NA,NA,NA,NA
1063,0,NA,NA,NA,NA,NA
1064,0,NA,NA,NA,NA,NA
1065,0,NA,NA,NA,NA,NA
1066,0,NA,NA,NA,NA,NA
1067,0,NA,NA,NA,NA,NA
1068,0,NA,NA,NA,NA,NA
1069,0,NA,NA,NA,NA,NA
1070,0,NA,NA,NA,NA,NA
1071,0,NA,NA,NA,NA,NA
1072,0,NA,NA,NA,NA,NA
1073,0,NA,NA,NA,NA,NA
1074,0,NA,NA,NA,NA,NA
1075,0,NA,NA,NA,NA,NA
1076,0,NA,NA,NA,NA,NA
1077,0,NA,NA,NA,NA,NA
1078,0,NA,NA,NA,NA,NA
1079,0,NA,NA,NA,NA,NA
1080,0,NA,NA,NA,NA,NA
1081,0,NA,NA,NA,NA,NA
1082,0,NA,NA,NA,NA,NA
1083,0,NA,NA,NA,NA,NA
1084,0,NA,NA,NA,NA,NA
1085,0,NA,NA,NA,NA,NA
1086,0,NA,NA,NA,NA,NA
1087,0,NA,NA,NA,NA,NA
1088,0,NA,NA,NA,NA,NA
1089,0,NA,NA,NA,NA,NA
1090,0,NA,NA,NA,NA,NA
1091,0,NA,NA,NA,NA,NA
1092,0,NA,NA,NA,NA,NA
1093,0,NA,NA,NA,NA,NA
1094,0,NA,NA,NA,NA,NA
1095,0,NA,NA,NA,NA,NA
1096,0,NA,NA,NA,NA,NA
1097,0,NA,NA,NA,NA,NA
1098,0,NA,NA,NA,NA,NA
1099,0,NA,NA,NA,NA,NA
1100,0,NA,NA,NA,NA,NA
